LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
IDN,HOSPITALBED,TOT,1000HAB,A,2016,0.99,
IDN,HOSPITALBED,TOT,1000HAB,A,2017,1.04,
ISR,HOSPITALBED,TOT,1000HAB,A,1988,4.95,
ISR,HOSPITALBED,TOT,1000HAB,A,1989,4.89,
ISR,HOSPITALBED,TOT,1000HAB,A,1990,4.8,
ISR,HOSPITALBED,TOT,1000HAB,A,1991,4.56,
ISR,HOSPITALBED,TOT,1000HAB,A,1992,4.46,
ISR,HOSPITALBED,TOT,1000HAB,A,1993,4.41,
ISR,HOSPITALBED,TOT,1000HAB,A,1994,4.32,
ISR,HOSPITALBED,TOT,1000HAB,A,1995,4.17,
ISR,HOSPITALBED,TOT,1000HAB,A,1996,4.11,
ISR,HOSPITALBED,TOT,1000HAB,A,1997,3.99,
ISR,HOSPITALBED,TOT,1000HAB,A,1998,3.97,
ISR,HOSPITALBED,TOT,1000HAB,A,1999,3.89,
ISR,HOSPITALBED,TOT,1000HAB,A,2000,3.79,
ISR,HOSPITALBED,TOT,1000HAB,A,2001,3.81,
ISR,HOSPITALBED,TOT,1000HAB,A,2002,3.76,
ISR,HOSPITALBED,TOT,1000HAB,A,2003,3.86,
ISR,HOSPITALBED,TOT,1000HAB,A,2004,3.8,
ISR,HOSPITALBED,TOT,1000HAB,A,2005,3.72,
ISR,HOSPITALBED,TOT,1000HAB,A,2006,3.39,
ISR,HOSPITALBED,TOT,1000HAB,A,2007,3.35,
ISR,HOSPITALBED,TOT,1000HAB,A,2008,3.3,
ISR,HOSPITALBED,TOT,1000HAB,A,2009,3.19,
ISR,HOSPITALBED,TOT,1000HAB,A,2010,3.16,
ISR,HOSPITALBED,TOT,1000HAB,A,2011,3.14,
ISR,HOSPITALBED,TOT,1000HAB,A,2012,3.1,
ISR,HOSPITALBED,TOT,1000HAB,A,2013,3.09,
ISR,HOSPITALBED,TOT,1000HAB,A,2014,3.08,
ISR,HOSPITALBED,TOT,1000HAB,A,2015,3.03,
ISR,HOSPITALBED,TOT,1000HAB,A,2016,2.99,
ISR,HOSPITALBED,TOT,1000HAB,A,2017,3.02,
ISR,HOSPITALBED,TOT,1000HAB,A,2018,2.99,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1988,3.68,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1989,3.61,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1990,3.54,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1991,3.38,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1992,3.32,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1993,3.27,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1994,3.21,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1995,3.14,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1996,3.08,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1997,3.04,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1998,3,
ISR,HOSPITALBED,ACUTE,1000HAB,A,1999,2.96,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2000,2.92,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2001,2.86,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2002,2.81,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2003,2.77,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2004,2.73,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2005,2.71,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2006,2.52,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2007,2.48,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2008,2.44,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2009,2.38,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2010,2.36,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2011,2.32,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2012,2.3,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2013,2.31,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2014,2.29,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2015,2.25,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2016,2.22,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2017,2.2,
ISR,HOSPITALBED,ACUTE,1000HAB,A,2018,2.19,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1988,1.66,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1989,1.58,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1990,1.53,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1991,1.44,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1992,1.39,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1993,1.36,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1994,1.31,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1995,1.22,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1996,1.18,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1997,1.08,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1998,1.05,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1999,0.99,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2000,0.89,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2001,0.85,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2002,0.83,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2003,0.82,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2004,0.8,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2005,0.77,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2006,0.49,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2007,0.48,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,0.47,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,0.46,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,0.45,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,0.45,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,0.44,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,0.42,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,0.43,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,0.42,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,0.42,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2017,0.41,
ISR,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2018,0.4,
RUS,HOSPITALBED,TOT,1000HAB,A,1985,12.99,
RUS,HOSPITALBED,TOT,1000HAB,A,1986,13.06,
RUS,HOSPITALBED,TOT,1000HAB,A,1987,13.15,
RUS,HOSPITALBED,TOT,1000HAB,A,1988,13.22,
RUS,HOSPITALBED,TOT,1000HAB,A,1989,13.23,
RUS,HOSPITALBED,TOT,1000HAB,A,1990,13.05,
RUS,HOSPITALBED,TOT,1000HAB,A,1991,12.69,
RUS,HOSPITALBED,TOT,1000HAB,A,1992,12.22,
RUS,HOSPITALBED,TOT,1000HAB,A,1993,12.06,
RUS,HOSPITALBED,TOT,1000HAB,A,1994,11.83,
RUS,HOSPITALBED,TOT,1000HAB,A,1995,11.75,
RUS,HOSPITALBED,TOT,1000HAB,A,1996,11.51,
RUS,HOSPITALBED,TOT,1000HAB,A,1997,11.2,
RUS,HOSPITALBED,TOT,1000HAB,A,1998,11.62,
RUS,HOSPITALBED,TOT,1000HAB,A,1999,11.36,
RUS,HOSPITALBED,TOT,1000HAB,A,2000,11.4,
RUS,HOSPITALBED,TOT,1000HAB,A,2001,11.33,
RUS,HOSPITALBED,TOT,1000HAB,A,2002,11.15,
RUS,HOSPITALBED,TOT,1000HAB,A,2003,11.04,
RUS,HOSPITALBED,TOT,1000HAB,A,2004,11.13,
RUS,HOSPITALBED,TOT,1000HAB,A,2005,11.01,
RUS,HOSPITALBED,TOT,1000HAB,A,2006,10.9,
RUS,HOSPITALBED,TOT,1000HAB,A,2007,10.71,
RUS,HOSPITALBED,TOT,1000HAB,A,2008,9.85,
RUS,HOSPITALBED,TOT,1000HAB,A,2009,9.68,
RUS,HOSPITALBED,TOT,1000HAB,A,2010,9.41,
RUS,HOSPITALBED,TOT,1000HAB,A,2011,9.42,
RUS,HOSPITALBED,TOT,1000HAB,A,2012,9.3,
RUS,HOSPITALBED,TOT,1000HAB,A,2013,9.07,
RUS,HOSPITALBED,TOT,1000HAB,A,2014,8.81,B
RUS,HOSPITALBED,TOT,1000HAB,A,2015,8.35,
RUS,HOSPITALBED,TOT,1000HAB,A,2016,8.16,
RUS,HOSPITALBED,TOT,1000HAB,A,2017,8.05,
SVN,HOSPITALBED,TOT,1000HAB,A,1980,6.93,
SVN,HOSPITALBED,TOT,1000HAB,A,1985,6.44,
SVN,HOSPITALBED,TOT,1000HAB,A,1986,6.33,
SVN,HOSPITALBED,TOT,1000HAB,A,1987,6.23,
SVN,HOSPITALBED,TOT,1000HAB,A,1988,6.14,
SVN,HOSPITALBED,TOT,1000HAB,A,1989,6.06,
SVN,HOSPITALBED,TOT,1000HAB,A,1990,6.05,
SVN,HOSPITALBED,TOT,1000HAB,A,1991,6.01,
SVN,HOSPITALBED,TOT,1000HAB,A,1992,5.93,
SVN,HOSPITALBED,TOT,1000HAB,A,1993,5.79,
SVN,HOSPITALBED,TOT,1000HAB,A,1994,5.78,
SVN,HOSPITALBED,TOT,1000HAB,A,1995,5.73,
SVN,HOSPITALBED,TOT,1000HAB,A,1996,5.67,
SVN,HOSPITALBED,TOT,1000HAB,A,1997,5.66,
SVN,HOSPITALBED,TOT,1000HAB,A,1998,5.6,
SVN,HOSPITALBED,TOT,1000HAB,A,1999,5.53,
SVN,HOSPITALBED,TOT,1000HAB,A,2000,5.4,
SVN,HOSPITALBED,TOT,1000HAB,A,2001,5.16,
SVN,HOSPITALBED,TOT,1000HAB,A,2002,5.09,
SVN,HOSPITALBED,TOT,1000HAB,A,2003,4.96,
SVN,HOSPITALBED,TOT,1000HAB,A,2004,4.8,
SVN,HOSPITALBED,TOT,1000HAB,A,2005,4.83,
SVN,HOSPITALBED,TOT,1000HAB,A,2006,4.77,
SVN,HOSPITALBED,TOT,1000HAB,A,2007,4.66,
SVN,HOSPITALBED,TOT,1000HAB,A,2008,4.74,
SVN,HOSPITALBED,TOT,1000HAB,A,2009,4.6,
SVN,HOSPITALBED,TOT,1000HAB,A,2010,4.57,
SVN,HOSPITALBED,TOT,1000HAB,A,2011,4.62,
SVN,HOSPITALBED,TOT,1000HAB,A,2012,4.54,
SVN,HOSPITALBED,TOT,1000HAB,A,2013,4.55,
SVN,HOSPITALBED,TOT,1000HAB,A,2014,4.54,
SVN,HOSPITALBED,TOT,1000HAB,A,2015,4.51,
SVN,HOSPITALBED,TOT,1000HAB,A,2016,4.49,
SVN,HOSPITALBED,TOT,1000HAB,A,2017,4.5,
SVN,HOSPITALBED,ACUTE,1000HAB,A,1980,6.74,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1985,6.25,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1986,6.14,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1987,6.04,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1988,5.96,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1989,5.88,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1990,5.86,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1991,5.83,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1992,5.75,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1993,5.61,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1994,5.59,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1995,5.55,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1996,5.49,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1997,5.47,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1998,5.42,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,1999,5.35,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2000,5.23,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2001,4.99,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2002,4.89,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2003,4.75,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2004,4.59,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2005,4.61,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2006,4.55,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2007,4.45,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2008,4.52,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2009,4.37,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2010,4.33,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2011,4.34,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2012,4.28,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2013,4.25,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2014,4.24,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2015,4.22,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2016,4.19,D
SVN,HOSPITALBED,ACUTE,1000HAB,A,2017,4.2,D
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1980,0.96,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1985,0.83,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1986,0.82,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1987,0.81,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1988,0.81,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1989,0.81,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1990,0.81,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1991,0.81,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1992,0.81,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1993,0.8,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1994,0.8,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1995,0.8,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1996,0.8,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1997,0.8,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1998,0.8,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1999,0.78,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2000,0.77,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2001,0.75,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2002,0.74,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2003,0.74,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2004,0.74,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2005,0.74,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2006,0.71,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2007,0.68,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,0.69,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,0.66,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,0.65,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,0.65,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,0.67,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,0.66,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,0.66,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,0.67,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,0.66,
SVN,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2017,0.66,
ZAF,HOSPITALBED,TOT,1000HAB,A,1998,2.9,
ZAF,HOSPITALBED,TOT,1000HAB,A,1999,2.87,
ZAF,HOSPITALBED,TOT,1000HAB,A,2002,3.13,
ZAF,HOSPITALBED,TOT,1000HAB,A,2004,2.89,
ZAF,HOSPITALBED,TOT,1000HAB,A,2007,2.42,
ZAF,HOSPITALBED,TOT,1000HAB,A,2008,2.4,
ZAF,HOSPITALBED,TOT,1000HAB,A,2010,2.32,
COL,HOSPITALBED,TOT,1000HAB,A,2010,1.48,
COL,HOSPITALBED,TOT,1000HAB,A,2011,1.45,
COL,HOSPITALBED,TOT,1000HAB,A,2012,1.48,
COL,HOSPITALBED,TOT,1000HAB,A,2013,1.54,
COL,HOSPITALBED,TOT,1000HAB,A,2014,1.59,
COL,HOSPITALBED,TOT,1000HAB,A,2015,1.61,
COL,HOSPITALBED,TOT,1000HAB,A,2016,1.68,
COL,HOSPITALBED,TOT,1000HAB,A,2017,1.7,
COL,HOSPITALBED,TOT,1000HAB,A,2018,1.71,
LVA,HOSPITALBED,TOT,1000HAB,A,1970,11.93,
LVA,HOSPITALBED,TOT,1000HAB,A,1980,13.89,
LVA,HOSPITALBED,TOT,1000HAB,A,1985,13.64,
LVA,HOSPITALBED,TOT,1000HAB,A,1986,14.19,
LVA,HOSPITALBED,TOT,1000HAB,A,1987,14.24,
LVA,HOSPITALBED,TOT,1000HAB,A,1988,14.09,
LVA,HOSPITALBED,TOT,1000HAB,A,1989,13.48,
LVA,HOSPITALBED,TOT,1000HAB,A,1990,13.44,
LVA,HOSPITALBED,TOT,1000HAB,A,1991,13.43,
LVA,HOSPITALBED,TOT,1000HAB,A,1992,12.69,
LVA,HOSPITALBED,TOT,1000HAB,A,1993,12.23,
LVA,HOSPITALBED,TOT,1000HAB,A,1994,12.06,
LVA,HOSPITALBED,TOT,1000HAB,A,1995,11.19,
LVA,HOSPITALBED,TOT,1000HAB,A,1996,10.43,
LVA,HOSPITALBED,TOT,1000HAB,A,1997,9.8,
LVA,HOSPITALBED,TOT,1000HAB,A,1998,9.61,
LVA,HOSPITALBED,TOT,1000HAB,A,1999,9.03,
LVA,HOSPITALBED,TOT,1000HAB,A,2000,8.77,B
LVA,HOSPITALBED,TOT,1000HAB,A,2001,8.28,
LVA,HOSPITALBED,TOT,1000HAB,A,2002,7.87,
LVA,HOSPITALBED,TOT,1000HAB,A,2003,7.95,
LVA,HOSPITALBED,TOT,1000HAB,A,2004,7.91,
LVA,HOSPITALBED,TOT,1000HAB,A,2005,7.9,
LVA,HOSPITALBED,TOT,1000HAB,A,2006,7.85,
LVA,HOSPITALBED,TOT,1000HAB,A,2007,7.83,
LVA,HOSPITALBED,TOT,1000HAB,A,2008,7.77,
LVA,HOSPITALBED,TOT,1000HAB,A,2009,6.74,
LVA,HOSPITALBED,TOT,1000HAB,A,2010,5.68,
LVA,HOSPITALBED,TOT,1000HAB,A,2011,5.88,
LVA,HOSPITALBED,TOT,1000HAB,A,2012,5.89,
LVA,HOSPITALBED,TOT,1000HAB,A,2013,5.8,
LVA,HOSPITALBED,TOT,1000HAB,A,2014,5.66,
LVA,HOSPITALBED,TOT,1000HAB,A,2015,5.69,
LVA,HOSPITALBED,TOT,1000HAB,A,2016,5.72,
LVA,HOSPITALBED,TOT,1000HAB,A,2017,5.57,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1980,11.83,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1985,11.58,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1986,12.09,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1987,12.16,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1988,12.03,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1989,9.97,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1990,9.97,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1991,10.19,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1992,9.79,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1993,9.41,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1994,9.16,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1995,8.32,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1996,7.36,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1997,6.95,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1998,6.7,
LVA,HOSPITALBED,ACUTE,1000HAB,A,1999,6.46,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2000,6.12,B
LVA,HOSPITALBED,ACUTE,1000HAB,A,2001,5.78,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2002,5.52,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2003,5.52,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2004,5.46,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2005,5.39,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2006,5.33,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2007,5.31,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2008,5.28,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2009,4.5,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2010,3.54,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2011,3.58,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2012,3.56,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2013,3.5,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2014,3.38,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2015,3.39,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2016,3.41,
LVA,HOSPITALBED,ACUTE,1000HAB,A,2017,3.3,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1980,2.06,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1985,2.06,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1986,2.1,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1987,2.08,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1988,2.07,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1989,2.65,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1990,2.6,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1991,2.4,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1992,2.25,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1993,2.26,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1994,2.21,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1995,2.19,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1996,1.98,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1997,1.96,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1998,1.98,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,1999,1.84,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2000,1.86,B
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2001,1.72,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2002,1.6,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2003,1.59,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2004,1.6,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2005,1.59,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2006,1.59,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2007,1.6,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2008,1.61,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2009,1.41,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2010,1.28,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2011,1.29,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2012,1.29,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2013,1.25,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2014,1.26,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2015,1.26,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2016,1.28,
LVA,HOSPITALBED,PSYCHIATRIC,1000HAB,A,2017,1.25,
LTU,HOSPITALBED,TOT,1000HAB,A,1960,7.82,
LTU,HOSPITALBED,TOT,1000HAB,A,1961,8.07,
LTU,HOSPITALBED,TOT,1000HAB,A,1962,8.26,
LTU,HOSPITALBED,TOT,1000HAB,A,1963,8.51,
LTU,HOSPITALBED,TOT,1000HAB,A,1964,8.72,
LTU,HOSPITALBED,TOT,1000HAB,A,1965,8.94,
LTU,HOSPITALBED,TOT,1000HAB,A,1966,9.29,
LTU,HOSPITALBED,TOT,1000HAB,A,1967,9.59,
LTU,HOSPITALBED,TOT,1000HAB,A,1968,9.83,
LTU,HOSPITALBED,TOT,1000HAB,A,1969,10.1,
LTU,HOSPITALBED,TOT,1000HAB,A,1970,10.31,
LTU,HOSPITALBED,TOT,1000HAB,A,1971,10.43,
LTU,HOSPITALBED,TOT,1000HAB,A,1972,10.57,
LTU,HOSPITALBED,TOT,1000HAB,A,1973,10.69,
LTU,HOSPITALBED,TOT,1000HAB,A,1974,10.83,
LTU,HOSPITALBED,TOT,1000HAB,A,1975,11.17,
LTU,HOSPITALBED,TOT,1000HAB,A,1976,11.32,
LTU,HOSPITALBED,TOT,1000HAB,A,1977,11.41,
LTU,HOSPITALBED,TOT,1000HAB,A,1978,11.56,
LTU,HOSPITALBED,TOT,1000HAB,A,1979,11.77,
LTU,HOSPITALBED,TOT,1000HAB,A,1980,12.07,
LTU,HOSPITALBED,TOT,1000HAB,A,1981,12.2,
LTU,HOSPITALBED,TOT,1000HAB,A,1982,12.29,
LTU,HOSPITALBED,TOT,1000HAB,A,1983,12.36,
LTU,HOSPITALBED,TOT,1000HAB,A,1984,12.54,
LTU,HOSPITALBED,TOT,1000HAB,A,1985,12.78,
LTU,HOSPITALBED,TOT,1000HAB,A,1986,12.77,
LTU,HOSPITALBED,TOT,1000HAB,A,1987,12.8,
LTU,HOSPITALBED,TOT,1000HAB,A,1988,12.81,
LTU,HOSPITALBED,TOT,1000HAB,A,1989,12.66,
LTU,HOSPITALBED,TOT,1000HAB,A,1990,12.49,
LTU,HOSPITALBED,TOT,1000HAB,A,1991,12.47,
LTU,HOSPITALBED,TOT,1000HAB,A,1992,12.05,
LTU,HOSPITALBED,TOT,1000HAB,A,1993,11.84,
LTU,HOSPITALBED,TOT,1000HAB,A,1994,11.17,
LTU,HOSPITALBED,TOT,1000HAB,A,1995,10.94,
LTU,HOSPITALBED,TOT,1000HAB,A,1996,10.6,
LTU,HOSPITALBED,TOT,1000HAB,A,1997,9.6,
LTU,HOSPITALBED,TOT,1000HAB,A,1998,9.07,
LTU,HOSPITALBED,TOT,1000HAB,A,1999,8.95,
LTU,HOSPITALBED,TOT,1000HAB,A,2000,8.83,
LTU,HOSPITALBED,TOT,1000HAB,A,2001,8.33,
LTU,HOSPITALBED,TOT,1000HAB,A,2002,8.1,
LTU,HOSPITALBED,TOT,1000HAB,A,2003,7.85,
LTU,HOSPITALBED,TOT,1000HAB,A,2004,7.57,
